fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
672,2482.0,0.0,123.0,104.0,77.0,58.0,6.0,4.0,1.0,0.0,977.0,42,121,2482.0,1486.0,2482.0,5.0,1,3,0,0,217,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,7,4,2432.0,0.0,2.0,25.0,34.0,298.0,384.0,487.0,0.0,179.83333333333334
700,2482.0,0.0,46.0,36.0,32.0,22.0,1.0,1.0,0.0,0.0,244.0,44,121,2482.0,3514.0,2482.0,5.0,1,3,0,4,300,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,2676.0,0.0,2.0,26.0,35.0,330.0,420.0,533.0,0.0,197.0
734,2482.0,0.0,140.0,96.0,88.0,44.0,7.0,5.0,1.0,0.0,899.0,46,121,2482.0,732.0,2482.0,5.0,1,3,0,1,300,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,13,0,3575.0,0.0,3.0,31.0,42.0,418.0,516.0,673.0,0.0,209.875
782,2482.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,103.0,49,121,2482.0,359.0,2482.0,5.0,1,3,0,2,234,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,149,0,3678.0,1.0,5.0,32.0,43.0,418.0,516.0,673.0,0.0,212.55555555555554
793,2482.0,0.0,14.0,10.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,50,117,1267.0,2482.0,1267.0,5.0,1,3,0,2,279,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,3678.0,1.0,5.0,32.0,44.0,426.0,526.0,687.0,0.0,219.2
824,2482.0,0.0,31.0,17.0,23.0,11.0,6.0,3.0,1.0,1.0,809.0,52,165,2482.0,257.0,2482.0,3.0,0,3,0,1,300,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,4487.0,2.0,6.0,35.0,50.0,449.0,543.0,718.0,0.0,226.54545454545453
856,2482.0,0.0,21.0,8.0,14.0,4.0,7.0,2.0,2.0,0.0,140.0,54,121,2482.0,563.0,2482.0,5.0,1,3,0,2,299,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,75,0,4627.0,2.0,8.0,37.0,57.0,463.0,551.0,739.0,0.0,232.58333333333334
908,2482.0,0.0,25.0,19.0,19.0,13.0,2.0,1.0,1.0,1.0,92.0,57,117,2482.0,359.0,2482.0,5.0,1,3,0,2,245,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,4719.0,3.0,9.0,38.0,59.0,482.0,570.0,764.0,0.0,233.53846153846155
1014,2482.0,0.0,14.0,9.0,13.0,8.0,1.0,1.0,2.0,0.0,123.0,64,121,2482.0,1040.0,2482.0,3.0,0,3,0,2,208,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,4842.0,3.0,11.0,39.0,60.0,495.0,579.0,778.0,0.0,231.71428571428572
1122,2482.0,0.0,41.0,33.0,40.0,32.0,1.0,1.0,1.0,0.0,206.0,70,121,2482.0,2758.0,2482.0,3.0,0,11,0,0,279,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,60,0,5048.0,3.0,12.0,40.0,61.0,535.0,612.0,819.0,0.0,234.86666666666667
1230,2482.0,0.0,133.0,77.0,88.0,35.0,9.0,1.0,0.0,0.0,419.0,76,121,2482.0,1267.0,2482.0,5.0,1,3,0,0,233,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,27,0,5467.0,3.0,12.0,41.0,70.0,623.0,689.0,952.0,0.0,234.75
1297,2482.0,0.0,39.0,10.0,39.0,10.0,3.0,0.0,0.0,0.0,0.0,80,121,563.0,2482.0,563.0,5.0,1,3,0,0,85,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,45,0,5467.0,3.0,12.0,41.0,73.0,662.0,699.0,991.0,0.0,225.94117647058823
1380,2482.0,0.0,68.0,60.0,21.0,13.0,3.0,2.0,3.0,1.0,789.0,85,189,2482.0,1946.0,2482.0,3.0,0,3,0,1,300,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,25,0,6256.0,4.0,15.0,43.0,76.0,683.0,759.0,1059.0,0.0,230.05555555555554
1671,2482.0,0.0,19.0,10.0,13.0,5.0,3.0,0.0,0.0,0.0,17.0,101,165,563.0,2482.0,563.0,5.0,1,3,0,2,294,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,6273.0,4.0,15.0,43.0,79.0,696.0,769.0,1078.0,0.0,233.42105263157896
1835,2482.0,0.0,22.0,18.0,13.0,9.0,7.0,1.0,0.0,0.0,183.0,109,0,4004.0,2482.0,4004.0,3.0,0,3,0,0,62,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,7,4,6456.0,4.0,15.0,44.0,86.0,709.0,787.0,1100.0,0.0,224.85
2238,2482.0,0.0,106.0,79.0,58.0,34.0,5.0,3.0,0.0,0.0,495.0,129,165,2482.0,750.0,2482.0,3.0,0,3,0,1,300,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,0,0,6951.0,4.0,15.0,47.0,91.0,767.0,866.0,1206.0,0.0,228.42857142857142
2660,2482.0,2.0,124.0,71.0,123.0,70.0,1.0,0.0,0.0,0.0,104.0,149,0,2482.0,2754.0,2482.0,3.0,0,3,0,0,280,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,19,7,7055.0,4.0,15.0,47.0,92.0,890.0,937.0,1330.0,2.0,230.77272727272728
2808,2482.0,1.0,16.0,2.0,16.0,2.0,0.0,0.0,1.0,0.0,13.0,156,84,2482.0,4023.0,2482.0,3.0,0,3,0,2,195,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,143,0,7068.0,4.0,16.0,47.0,92.0,906.0,939.0,1346.0,3.0,229.2173913043478
2956,2482.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,163,3,2482.0,1267.0,1267.0,3.0,0,3,0,0,21,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,141,0,7068.0,4.0,16.0,47.0,92.0,912.0,942.0,1352.0,3.0,220.54166666666666
3398,2482.0,0.0,53.0,14.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,183,117,2482.0,2178.0,2178.0,3.0,0,3,0,0,299,175.26,170.0,185.42,2.0,50.4476386036961,45,9,0,0.0,66,0,7068.0,4.0,16.0,47.0,92.0,965.0,956.0,1405.0,3.0,223.68
1220,2484.0,0.0,239.0,122.0,174.0,71.0,9.0,6.0,0.0,1.0,650.0,76,165,2484.0,3240.0,2484.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,27,0,650.0,1.0,0.0,6.0,9.0,174.0,122.0,239.0,0.0,300.0
1364,2484.0,0.0,18.0,13.0,18.0,13.0,1.0,1.0,0.0,0.0,12.0,84,75,2484.0,2665.0,2484.0,3.0,0,0,0,0,19,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,0,0,662.0,1.0,0.0,7.0,10.0,192.0,135.0,257.0,0.0,159.5
1418,2484.0,0.0,300.0,152.0,206.0,85.0,7.0,6.0,0.0,1.0,608.0,87,117,2484.0,2876.0,2484.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,26,0,1270.0,2.0,0.0,13.0,17.0,398.0,287.0,557.0,0.0,206.33333333333334
1504,2484.0,0.0,107.0,60.0,78.0,34.0,6.0,0.0,0.0,1.0,183.0,92,165,2484.0,3050.0,2484.0,3.0,0,0,0,0,210,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,0,0,1453.0,3.0,0.0,13.0,23.0,476.0,347.0,664.0,0.0,207.25
1540,2484.0,0.0,148.0,97.0,64.0,26.0,0.0,0.0,0.0,0.0,392.0,94,165,2484.0,3360.0,2484.0,3.0,0,0,0,0,110,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,0,0,1845.0,3.0,0.0,13.0,23.0,540.0,444.0,812.0,0.0,187.8
1652,2484.0,0.0,140.0,53.0,102.0,31.0,0.0,0.0,3.0,2.0,50.0,100,121,2484.0,2702.0,2484.0,3.0,0,0,0,2,51,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,0,0,1895.0,5.0,3.0,13.0,23.0,642.0,497.0,952.0,0.0,165.0
1909,2484.0,0.0,132.0,60.0,103.0,33.0,5.0,0.0,0.0,0.0,78.0,113,3,2969.0,2484.0,2969.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,46,0,1973.0,5.0,3.0,13.0,28.0,745.0,557.0,1084.0,0.0,184.28571428571428
2367,2484.0,0.0,192.0,62.0,166.0,40.0,0.0,0.0,0.0,0.0,60.0,135,3,1798.0,2484.0,1798.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,40.84873374401095,23,9,1,1.0,88,0,2033.0,5.0,3.0,13.0,28.0,911.0,619.0,1276.0,0.0,198.75
10105,2487.0,0.0,119.0,46.0,116.0,44.0,0.0,0.0,0.0,0.0,50.0,478,16,1107.0,2487.0,1107.0,3.0,0,0,0,1,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,50,0,50.0,0.0,0.0,0.0,0.0,116.0,46.0,119.0,0.0,300.0
10427,2487.0,0.0,239.0,136.0,112.0,51.0,5.0,3.0,0.0,0.0,342.0,492,77,1164.0,2487.0,2487.0,3.0,0,0,0,1,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,9,5,392.0,0.0,0.0,3.0,5.0,228.0,182.0,358.0,0.0,300.0
10883,2487.0,0.0,79.0,45.0,75.0,41.0,0.0,0.0,0.0,0.0,0.0,511,5,1925.0,2487.0,1925.0,3.0,0,0,0,1,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,0,0,392.0,0.0,0.0,3.0,5.0,303.0,227.0,437.0,0.0,300.0
11048,2487.0,0.0,102.0,59.0,101.0,58.0,0.0,0.0,0.0,0.0,0.0,519,1,2487.0,967.0,2487.0,3.0,0,0,0,4,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,0,0,392.0,0.0,0.0,3.0,5.0,404.0,286.0,539.0,0.0,300.0
11260,2487.0,0.0,14.0,9.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,528,0,2487.0,611.0,611.0,3.0,0,0,0,2,231,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,0,0,392.0,0.0,0.0,3.0,5.0,418.0,295.0,553.0,0.0,286.2
11896,2487.0,0.0,181.0,126.0,115.0,67.0,1.0,1.0,0.0,2.0,402.0,558,16,2487.0,3608.0,2487.0,3.0,0,0,0,1,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,0,0,794.0,2.0,0.0,4.0,6.0,533.0,421.0,734.0,0.0,288.5
12245,2487.0,0.0,171.0,66.0,152.0,56.0,7.0,4.0,0.0,0.0,134.0,573,16,1209.0,2487.0,1209.0,3.0,0,0,0,1,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,0,0,928.0,2.0,0.0,8.0,13.0,685.0,487.0,905.0,0.0,290.14285714285717
14309,2487.0,0.0,125.0,61.0,107.0,44.0,6.0,2.0,0.0,0.0,143.0,659,18,2526.0,2487.0,2526.0,3.0,0,0,0,2,159,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,4,0,1071.0,2.0,0.0,10.0,19.0,792.0,548.0,1030.0,0.0,273.75
10069,2490.0,0.0,127.0,20.0,127.0,20.0,0.0,0.0,0.0,0.0,0.0,477,58,3862.0,2490.0,3862.0,3.0,0,4,0,0,289,162.56,135.0,170.18,1.0,27.805612594113622,10,5,1,0.0,16,6,0.0,0.0,0.0,0.0,0.0,127.0,20.0,127.0,0.0,289.0
10461,2490.0,0.0,121.0,37.0,115.0,32.0,0.0,0.0,0.0,0.0,0.0,493,3,1131.0,2490.0,1131.0,3.0,0,4,0,1,300,162.56,135.0,170.18,1.0,27.805612594113622,10,5,1,0.0,41,12,0.0,0.0,0.0,0.0,0.0,242.0,57.0,248.0,0.0,294.5
8649,2491.0,0.0,22.0,11.0,18.0,8.0,0.0,0.0,1.0,0.0,14.0,418,14,3923.0,2491.0,3923.0,3.0,0,6,0,2,153,190.5,185.0,182.88,0.0,28.966461327857633,3,3,0,0.0,81,13,14.0,0.0,1.0,0.0,0.0,18.0,11.0,22.0,0.0,153.0
9584,2491.0,0.0,183.0,98.0,174.0,92.0,1.0,0.0,0.0,0.0,322.0,457,14,2491.0,3373.0,3373.0,3.0,0,10,0,1,300,190.5,185.0,182.88,0.0,28.966461327857633,3,3,0,0.0,64,13,336.0,0.0,1.0,0.0,1.0,192.0,109.0,205.0,0.0,226.5
12438,2491.0,0.0,67.0,27.0,65.0,25.0,0.0,0.0,0.0,0.0,13.0,582,4,2491.0,1230.0,1230.0,3.0,0,5,0,2,286,190.5,185.0,182.88,0.0,28.966461327857633,3,3,0,0.0,19,7,349.0,0.0,1.0,0.0,1.0,257.0,136.0,272.0,0.0,246.33333333333334
2100,2493.0,0.0,106.0,80.0,41.0,21.0,7.0,7.0,2.0,1.0,361.0,123,0,2493.0,121.0,2493.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,0,0,361.0,1.0,2.0,7.0,7.0,41.0,80.0,106.0,0.0,300.0
2316,2493.0,0.0,78.0,58.0,37.0,19.0,7.0,5.0,1.0,1.0,507.0,133,117,2493.0,1786.0,2493.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,55,0,868.0,2.0,3.0,12.0,14.0,78.0,138.0,184.0,0.0,300.0
2462,2493.0,1.0,87.0,69.0,22.0,14.0,3.0,2.0,0.0,0.0,214.0,140,84,2493.0,2669.0,2493.0,3.0,0,3,0,0,295,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,0,0,1082.0,2.0,3.0,14.0,17.0,100.0,207.0,271.0,1.0,298.3333333333333
2588,2493.0,0.0,11.0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,49.0,146,101,2493.0,1006.0,2493.0,3.0,0,3,0,0,121,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,114,0,1131.0,2.0,3.0,15.0,18.0,108.0,215.0,282.0,1.0,254.0
2788,2493.0,0.0,60.0,42.0,34.0,17.0,1.0,0.0,1.0,0.0,10.0,155,0,2493.0,3102.0,3102.0,3.0,0,3,0,4,141,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,20,0,1141.0,2.0,4.0,15.0,19.0,142.0,257.0,342.0,1.0,231.4
2991,2493.0,0.0,141.0,54.0,124.0,37.0,2.0,0.0,0.0,0.0,53.0,165,75,4004.0,2493.0,4004.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,110,5,1194.0,2.0,4.0,15.0,21.0,266.0,311.0,483.0,1.0,242.83333333333334
3259,2493.0,0.0,46.0,29.0,35.0,20.0,11.0,5.0,0.0,1.0,400.0,177,3,3661.0,2493.0,3661.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,84,0,1594.0,3.0,4.0,20.0,32.0,301.0,340.0,529.0,1.0,251.0
4687,2493.0,0.0,126.0,92.0,61.0,33.0,6.0,2.0,1.0,0.0,227.0,242,117,2671.0,2493.0,2493.0,3.0,0,5,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,4,0,1821.0,3.0,5.0,22.0,38.0,362.0,432.0,655.0,1.0,257.125
4994,2493.0,0.0,159.0,112.0,89.0,47.0,15.0,3.0,0.0,0.0,351.0,256,165,2493.0,3885.0,2493.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,0,0,2172.0,3.0,5.0,25.0,53.0,451.0,544.0,814.0,1.0,261.8888888888889
5230,2493.0,1.0,92.0,73.0,53.0,35.0,2.0,1.0,0.0,0.0,107.0,267,55,2493.0,2133.0,2133.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,19,7,2279.0,3.0,5.0,26.0,55.0,504.0,617.0,906.0,2.0,265.7
5736,2493.0,0.0,128.0,97.0,66.0,42.0,4.0,2.0,0.0,0.0,246.0,291,5,2493.0,3125.0,3125.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,0,0,2525.0,3.0,5.0,28.0,59.0,570.0,714.0,1034.0,2.0,268.8181818181818
6030,2493.0,0.0,15.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,30.0,304,0,2493.0,2110.0,2110.0,3.0,0,3,0,0,137,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,4,0,2555.0,3.0,5.0,28.0,59.0,585.0,724.0,1049.0,2.0,257.8333333333333
6467,2493.0,0.0,119.0,78.0,88.0,48.0,1.0,0.0,0.0,0.0,95.0,324,121,1268.0,2493.0,2493.0,3.0,0,3,0,1,300,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,0,0,2650.0,3.0,5.0,28.0,60.0,673.0,802.0,1168.0,2.0,261.0769230769231
6847,2493.0,0.0,56.0,22.0,54.0,20.0,3.0,3.0,0.0,0.0,60.0,340,0,1752.0,2493.0,1752.0,3.0,0,3,0,0,21,170.18,170.0,182.88,0.0,41.06776180698152,24,13,0,0.0,0,0,2710.0,3.0,5.0,31.0,63.0,727.0,824.0,1224.0,2.0,243.92857142857142
3266,2498.0,0.0,165.0,104.0,116.0,61.0,5.0,1.0,4.0,2.0,222.0,178,117,2498.0,213.0,2498.0,3.0,0,4,0,1,300,170.18,135.0,172.72,0.0,45.64544832306639,10,6,0,0.0,0,0,222.0,2.0,4.0,1.0,5.0,116.0,104.0,165.0,0.0,300.0
3823,2498.0,0.0,69.0,30.0,52.0,18.0,3.0,0.0,0.0,0.0,11.0,203,155,2425.0,2498.0,2425.0,3.0,0,4,0,1,300,170.18,135.0,172.72,0.0,45.64544832306639,10,6,0,0.0,112,0,233.0,2.0,4.0,1.0,8.0,168.0,134.0,234.0,0.0,300.0
4137,2498.0,0.0,89.0,73.0,25.0,14.0,7.0,1.0,0.0,0.0,36.0,218,38,1651.0,2498.0,1651.0,3.0,0,4,0,1,300,170.18,135.0,172.72,0.0,45.64544832306639,10,6,0,0.0,119,13,269.0,2.0,4.0,2.0,15.0,193.0,207.0,323.0,0.0,300.0
13939,2502.0,0.0,128.0,99.0,104.0,76.0,1.0,0.0,0.0,0.0,67.0,644,5,3366.0,2502.0,2502.0,3.0,0,7,1,1,300,170.18,135.0,167.64,0.0,33.987679671457904,6,0,0,0.0,0,0,67.0,0.0,0.0,0.0,1.0,104.0,99.0,128.0,0.0,300.0
337,2505.0,0.0,58.0,45.0,25.0,14.0,10.0,5.0,0.0,0.0,,19,121,736.0,2505.0,736.0,1.0,1,10,0,2,88,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,155,0,,0.0,0.0,5.0,10.0,25.0,45.0,58.0,0.0,88.0
343,2505.0,0.0,13.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,,20,121,3693.0,2505.0,3693.0,1.0,0,5,0,2,207,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,36,6,,0.0,0.0,5.0,10.0,30.0,56.0,71.0,0.0,147.5
378,2505.0,0.0,16.0,13.0,11.0,8.0,7.0,3.0,3.0,0.0,,22,121,2505.0,2026.0,2505.0,1.0,0,5,0,2,120,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,154,0,,0.0,3.0,8.0,17.0,41.0,69.0,87.0,0.0,138.33333333333334
408,2505.0,0.0,76.0,51.0,59.0,35.0,0.0,0.0,0.0,0.0,177.0,24,117,2505.0,462.0,2505.0,3.0,0,5,0,0,281,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,152,0,177.0,0.0,3.0,8.0,17.0,100.0,120.0,163.0,0.0,174.0
422,2505.0,0.0,9.0,7.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,25,121,2505.0,2813.0,2505.0,3.0,0,6,0,2,128,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,153,0,179.0,0.0,4.0,8.0,17.0,104.0,127.0,172.0,0.0,164.8
490,2505.0,0.0,29.0,23.0,6.0,2.0,2.0,1.0,1.0,0.0,215.0,30,117,2505.0,2423.0,2505.0,3.0,0,5,0,2,272,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,107,0,394.0,0.0,5.0,9.0,19.0,110.0,150.0,201.0,0.0,182.66666666666666
529,2505.0,0.0,37.0,28.0,10.0,4.0,0.0,0.0,0.0,0.0,150.0,33,117,656.0,2505.0,656.0,3.0,0,5,0,2,172,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,75,0,544.0,0.0,5.0,9.0,19.0,120.0,178.0,238.0,0.0,181.14285714285714
959,2505.0,0.0,87.0,31.0,87.0,31.0,8.0,0.0,0.0,0.0,3.0,60,121,2026.0,2505.0,2026.0,5.0,1,10,0,0,166,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,0,0,547.0,0.0,5.0,9.0,27.0,207.0,209.0,325.0,0.0,179.25
1010,2505.0,0.0,102.0,67.0,71.0,38.0,3.0,0.0,1.0,0.0,109.0,64,117,2505.0,1170.0,2505.0,3.0,0,5,0,1,300,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,0,0,656.0,0.0,6.0,9.0,30.0,278.0,276.0,427.0,0.0,192.66666666666666
1112,2505.0,0.0,7.0,5.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,70,0,2505.0,604.0,2505.0,3.0,0,5,0,2,77,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,60,0,656.0,0.0,10.0,9.0,30.0,283.0,281.0,434.0,0.0,181.1
1721,2505.0,0.0,19.0,12.0,11.0,5.0,3.0,1.0,1.0,1.0,83.0,104,75,1860.0,2505.0,1860.0,3.0,0,5,0,2,97,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,0,0,739.0,1.0,11.0,10.0,33.0,294.0,293.0,453.0,0.0,173.45454545454547
1839,2505.0,0.0,41.0,15.0,28.0,2.0,0.0,0.0,0.0,0.0,75.0,110,84,2002.0,2505.0,2002.0,3.0,0,5,0,2,232,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,0,0,814.0,1.0,11.0,10.0,33.0,322.0,308.0,494.0,0.0,178.33333333333334
2089,2505.0,0.0,51.0,22.0,36.0,7.0,1.0,1.0,1.0,0.0,57.0,122,55,1334.0,2505.0,1334.0,3.0,0,5,0,1,300,185.42,185.0,187.96,0.0,48.58316221765914,91,22,5,1.0,103,24,871.0,1.0,12.0,11.0,34.0,358.0,330.0,545.0,0.0,187.69230769230768
4811,2507.0,1.0,98.0,74.0,50.0,30.0,3.0,1.0,0.0,0.0,233.0,248,0,1345.0,2507.0,2507.0,3.0,0,4,0,0,231,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,26,0,233.0,0.0,0.0,1.0,3.0,50.0,74.0,98.0,1.0,231.0
5318,2507.0,1.0,169.0,82.0,147.0,65.0,2.0,2.0,0.0,0.0,166.0,271,19,2507.0,1634.0,2507.0,3.0,0,9,0,1,300,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,123,0,399.0,0.0,0.0,3.0,5.0,197.0,156.0,267.0,2.0,265.5
5720,2507.0,0.0,62.0,49.0,43.0,31.0,0.0,0.0,0.0,0.0,137.0,290,38,2507.0,3248.0,2507.0,3.0,0,9,0,0,228,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,83,21,536.0,0.0,0.0,3.0,5.0,240.0,205.0,329.0,2.0,253.0
6010,2507.0,0.0,123.0,59.0,108.0,44.0,2.0,1.0,0.0,0.0,118.0,303,0,2507.0,2858.0,2507.0,3.0,0,9,0,1,300,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,0,0,654.0,0.0,0.0,4.0,7.0,348.0,264.0,452.0,2.0,264.75
6281,2507.0,0.0,127.0,61.0,91.0,31.0,5.0,1.0,0.0,0.0,62.0,315,75,2365.0,2507.0,2365.0,5.0,1,9,0,2,299,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,110,5,716.0,0.0,0.0,5.0,12.0,439.0,325.0,579.0,2.0,271.6
6688,2507.0,0.0,226.0,80.0,224.0,78.0,5.0,0.0,0.0,0.0,20.0,333,38,2507.0,3568.0,2507.0,3.0,0,9,0,1,300,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,83,21,736.0,0.0,0.0,5.0,17.0,663.0,405.0,805.0,2.0,276.3333333333333
7200,2507.0,2.0,158.0,83.0,145.0,72.0,8.0,6.0,0.0,0.0,349.0,355,6,2507.0,767.0,2507.0,3.0,0,9,0,1,300,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,85,22,1085.0,0.0,0.0,11.0,25.0,808.0,488.0,963.0,4.0,279.7142857142857
7716,2507.0,0.0,161.0,115.0,92.0,55.0,9.0,4.0,0.0,0.0,272.0,377,114,2507.0,3888.0,2507.0,3.0,0,9,0,1,300,165.1,125.0,167.64,0.0,33.451060917180016,19,2,0,0.0,92,4,1357.0,0.0,0.0,15.0,34.0,900.0,603.0,1124.0,4.0,282.25
10293,2508.0,0.0,81.0,41.0,79.0,39.0,1.0,0.0,0.0,0.0,2.0,486,81,3280.0,2508.0,3280.0,3.0,0,1,0,0,249,172.72,145.0,177.8,0.0,28.876112251882272,8,2,0,0.0,44,5,2.0,0.0,0.0,0.0,1.0,79.0,41.0,81.0,0.0,249.0
7165,2510.0,0.0,42.0,18.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,353,140,1436.0,2510.0,1436.0,3.0,0,11,0,0,218,177.8,155.0,177.8,1.0,36.65982203969884,13,4,0,0.0,38,0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,42.0,0.0,218.0
8265,2510.0,0.0,98.0,56.0,76.0,37.0,0.0,0.0,2.0,1.0,432.0,401,15,1174.0,2510.0,2510.0,3.0,0,0,0,1,300,177.8,155.0,177.8,1.0,36.65982203969884,13,4,0,0.0,88,0,432.0,1.0,2.0,0.0,0.0,103.0,74.0,140.0,0.0,259.0
8737,2510.0,0.0,87.0,60.0,63.0,36.0,1.0,1.0,0.0,0.0,100.0,421,43,2522.0,2510.0,2522.0,3.0,0,0,0,1,300,177.8,155.0,177.8,1.0,36.65982203969884,13,4,0,0.0,79,0,532.0,1.0,2.0,1.0,1.0,166.0,134.0,227.0,0.0,272.6666666666667
9601,2510.0,0.0,43.0,19.0,33.0,10.0,1.0,0.0,0.0,0.0,56.0,458,75,1003.0,2510.0,1003.0,3.0,0,0,0,2,290,177.8,155.0,177.8,1.0,36.65982203969884,13,4,0,0.0,0,0,588.0,1.0,2.0,1.0,2.0,199.0,153.0,270.0,0.0,277.0
